,close,signal,pnl,cumulative_return
14091,41672.02,0,-228.71,1.66
14092,41650.95,0,-228.71,1.66
14093,41590.00,0,-228.71,1.66
14094,41521.10,0,-228.71,1.66
14095,41543.31,0,-228.71,1.66
14096,41580.83,0,-228.71,1.66
14097,41620.01,0,-228.71,1.66
14098,41633.12,0,-228.71,1.66
14099,41542.99,0,-228.71,1.66
14100,41570.11,0,-228.71,1.66
14101,41563.66,0,-228.71,1.66
14102,41591.11,0,-228.71,1.66
14103,41606.17,0,-228.71,1.66
14104,41632.96,0,-228.71,1.66
14105,41751.36,0,-228.71,1.66
14106,41733.85,0,-228.71,1.66
14107,41781.53,0,-228.71,1.66
14108,41696.04,0,-228.71,1.66
14109,41645.98,0,-228.71,1.66
14110,41666.82,0,-228.71,1.66
14111,41699.80,0,-228.71,1.66
14112,41680.82,0,-228.71,1.66
14113,41673.41,0,-228.71,1.66
14114,41628.47,0,-228.71,1.66
14115,41597.66,0,-228.71,1.66
14116,41648.51,0,-228.71,1.66
14117,41663.96,0,-228.71,1.66
14118,41747.53,0,-228.71,1.66
14119,41785.99,0,-228.71,1.66
14120,41719.89,0,-228.71,1.66
14121,41735.99,0,-228.71,1.66
14122,41859.53,0,-228.71,1.66
14123,41787.50,0,-228.71,1.66
14124,41656.28,0,-228.71,1.66
14125,41607.18,0,-228.71,1.66
14126,41678.00,0,-228.71,1.66
14127,41681.09,0,-228.71,1.66
14128,41719.40,0,-228.71,1.66
14129,41643.91,0,-228.71,1.66
14130,41785.91,0,-228.71,1.66
14131,41633.39,0,-228.71,1.66
14132,41580.33,0,-228.71,1.66
14133,41657.43,0,-228.71,1.66
14134,41363.37,0,-228.71,1.66
14135,41317.98,0,-228.71,1.66
14136,41197.04,0,-228.71,1.66
14137,40786.41,0,-228.71,1.66
14138,41138.46,0,-228.71,1.66
14139,41205.99,0,-228.71,1.66
14140,41043.70,0,-228.71,1.66
14141,40959.00,0,-228.71,1.66
14142,40744.85,0,-228.71,1.66
14143,40703.91,0,-228.71,1.66
14144,40815.99,0,-228.71,1.66
14145,40884.97,0,-228.71,1.66
14146,40943.17,0,-228.71,1.66
14147,40694.75,0,-228.71,1.66
14148,40771.99,0,-228.71,1.66
14149,40518.60,0,-228.71,1.66
14150,40708.00,0,-228.71,1.66
14151,40316.01,0,-228.71,1.66
14152,39820.31,0,-228.71,1.66
14153,40181.20,0,-228.71,1.66
14154,39849.95,0,-228.71,1.66
14155,39832.80,0,-228.71,1.66
14156,39568.02,0,-228.71,1.66
14157,39872.00,0,-228.71,1.66
14158,39830.71,0,-228.71,1.66
14159,40060.46,0,-228.71,1.66
14160,40000.44,0,-228.71,1.66
14161,40065.51,0,-228.71,1.66
14162,40069.34,0,-228.71,1.66
14163,40019.42,0,-228.71,1.66
14164,39780.00,0,-228.71,1.66
14165,39464.96,0,-228.71,1.66
14166,38961.39,0,-228.71,1.66
14167,38917.28,0,-228.71,1.66
14168,38845.56,0,-228.71,1.66
14169,39065.67,0,-228.71,1.66
14170,38864.16,0,-228.71,1.66
14171,38767.74,0,-228.71,1.66
14172,39204.00,0,-228.71,1.66
14173,39307.59,0,-228.71,1.66
14174,39398.89,0,-228.71,1.66
14175,39092.54,0,-228.71,1.66
14176,39148.07,0,-228.71,1.66
14177,39175.06,0,-228.71,1.66
14178,39223.75,0,-228.71,1.66
14179,39468.71,0,-228.71,1.66
14180,39897.60,0,-228.71,1.66
14181,40179.52,0,-228.71,1.66
14182,39769.97,0,-228.71,1.66
14183,39763.49,0,-228.71,1.66
14184,39614.00,0,-228.71,1.66
14185,39654.38,0,-228.71,1.66
14186,39798.85,0,-228.71,1.66
14187,39888.00,0,-228.71,1.66
14188,39981.09,0,-228.71,1.66
14189,39954.53,0,-228.71,1.66
14190,40024.81,0,-228.71,1.66
14191,40352.42,0,-228.71,1.66
14192,40209.34,0,-228.71,1.66
14193,40029.66,0,-228.71,1.66
14194,39984.87,0,-228.71,1.66
14195,39914.01,0,-228.71,1.66
14196,40050.71,0,-228.71,1.66
14197,40190.02,0,-228.71,1.66
14198,40141.98,0,-228.71,1.66
14199,39761.11,0,-228.71,1.66
14200,39803.05,0,-228.71,1.66
14201,39544.40,0,-228.71,1.66
14202,39792.74,0,-228.71,1.66
14203,39875.98,0,-228.71,1.66
14204,40084.88,0,-228.71,1.66
14205,40170.15,0,-228.71,1.66
14206,39978.83,0,-228.71,1.66
14207,39939.84,0,-228.71,1.66
14208,40012.01,0,-228.71,1.66
14209,39956.89,0,-228.71,1.66
14210,39876.47,0,-228.71,1.66
14211,40035.00,0,-228.71,1.66
14212,40130.00,0,-228.71,1.66
14213,40080.23,0,-228.71,1.66
14214,40031.54,0,-228.71,1.66
14215,40115.99,0,-228.71,1.66
14216,40178.07,0,-228.71,1.66
14217,39859.81,0,-228.71,1.66
14218,39913.84,0,-228.71,1.66
14219,40012.94,0,-228.71,1.66
14220,39804.24,0,-228.71,1.66
14221,39710.32,0,-228.71,1.66
14222,39803.16,0,-228.71,1.66
14223,39842.64,0,-228.71,1.66
14224,39989.25,0,-228.71,1.66
14225,39838.31,0,-228.71,1.66
14226,39929.60,0,-228.71,1.66
14227,39956.31,0,-228.71,1.66
14228,39961.09,0,-228.71,1.66
14229,39895.92,0,-228.71,1.66
14230,39937.78,0,-228.71,1.66
14231,40144.31,0,-228.71,1.66
14232,40067.52,0,-228.71,1.66
14233,40149.26,0,-228.71,1.66
14234,40102.40,0,-228.71,1.66
14235,40002.83,0,-228.71,1.66
14236,39969.99,0,-228.71,1.66
14237,40133.80,0,-228.71,1.66
14238,40079.82,0,-228.71,1.66
14239,40692.64,1,0.00,1.66
14240,41289.52,1,596.88,1.66
14241,41140.01,1,447.37,1.66
14242,41021.65,1,329.01,1.66
14243,41588.00,1,895.36,1.66
14244,41422.99,1,730.35,1.66
14245,41961.14,1,1268.50,1.66
14246,41915.16,1,1222.52,1.66
14247,42105.01,1,1412.37,1.66
14248,42064.49,1,1371.85,1.66
14249,41977.18,1,1284.54,1.66
14250,41998.78,1,1306.14,1.66
14251,41906.28,1,1213.64,1.66
14252,41823.51,1,1130.87,1.66
14253,41785.94,0,1093.30,1.71
14254,41818.86,0,1093.30,1.71
14255,41838.59,0,1093.30,1.71
14256,41815.01,0,1093.30,1.71
14257,41844.26,0,1093.30,1.71
14258,41762.48,0,1093.30,1.71
14259,41704.04,0,1093.30,1.71
14260,41710.14,0,1093.30,1.71
14261,41470.01,0,1093.30,1.71
14262,41669.78,0,1093.30,1.71
14263,41747.30,0,1093.30,1.71
14264,41761.23,0,1093.30,1.71
14265,41750.00,0,1093.30,1.71
14266,41742.44,0,1093.30,1.71
14267,41766.00,0,1093.30,1.71
14268,41814.00,0,1093.30,1.71
14269,41810.18,0,1093.30,1.71
14270,41779.28,0,1093.30,1.71
14271,41797.62,0,1093.30,1.71
14272,41910.47,0,1093.30,1.71
14273,42059.93,0,1093.30,1.71
14274,42150.59,0,1093.30,1.71
14275,42155.51,0,1093.30,1.71
14276,42120.63,0,1093.30,1.71
14277,41990.85,0,1093.30,1.71
14278,42100.00,0,1093.30,1.71
14279,42102.22,0,1093.30,1.71
14280,42231.83,0,1093.30,1.71
14281,42720.32,0,1093.30,1.71
14282,42562.44,0,1093.30,1.71
14283,42413.27,0,1093.30,1.71
14284,42388.82,0,1093.30,1.71
14285,42491.10,0,1093.30,1.71
14286,42575.03,0,1093.30,1.71
14287,42600.02,0,1093.30,1.71
14288,42471.98,0,1093.30,1.71
14289,42417.04,0,1093.30,1.71
14290,42397.18,0,1093.30,1.71
14291,42288.00,0,1093.30,1.71
14292,42258.01,0,1093.30,1.71
14293,42312.34,0,1093.30,1.71
14294,42168.17,0,1093.30,1.71
14295,41971.67,0,1093.30,1.71
14296,41785.92,0,1093.30,1.71
14297,41945.09,0,1093.30,1.71
14298,41979.59,0,1093.30,1.71
14299,41834.00,0,1093.30,1.71
14300,42031.06,0,1093.30,1.71
14301,41971.42,0,1093.30,1.71
14302,42160.21,0,1093.30,1.71
14303,42237.56,0,1093.30,1.71
14304,42331.20,0,1093.30,1.71
14305,42218.00,0,1093.30,1.71
14306,42144.23,0,1093.30,1.71
14307,42163.23,0,1093.30,1.71
14308,42053.46,0,1093.30,1.71
14309,42122.85,0,1093.30,1.71
14310,42295.67,0,1093.30,1.71
14311,42313.18,0,1093.30,1.71
14312,42246.95,0,1093.30,1.71
14313,42102.66,0,1093.30,1.71
14314,42006.70,0,1093.30,1.71
14315,41951.86,0,1093.30,1.71
14316,42641.75,0,1093.30,1.71
14317,43200.00,0,1093.30,1.71
14318,42996.57,0,1093.30,1.71
14319,43028.75,0,1093.30,1.71
14320,42995.99,0,1093.30,1.71
14321,43147.60,0,1093.30,1.71
14322,43176.29,0,1093.30,1.71
14323,43111.10,0,1093.30,1.71
14324,43302.70,0,1093.30,1.71
14325,43162.02,0,1093.30,1.71
14326,43439.51,1,0.00,1.71
14327,43615.15,1,175.64,1.71
14328,43519.71,1,80.20,1.71
14329,43421.49,1,-18.02,1.71
14330,43365.04,0,-74.47,1.70
14331,43340.68,0,-74.47,1.70
14332,43358.25,0,-74.47,1.70
14333,43432.10,0,-74.47,1.70
14334,43324.40,0,-74.47,1.70
14335,43482.01,0,-74.47,1.70
14336,43537.74,0,-74.47,1.70
14337,43394.53,0,-74.47,1.70
14338,43287.61,0,-74.47,1.70
14339,43473.99,0,-74.47,1.70
14340,43375.50,0,-74.47,1.70
14341,43499.03,0,-74.47,1.70
14342,43398.31,0,-74.47,1.70
14343,43371.63,0,-74.47,1.70
14344,43547.98,0,-74.47,1.70
14345,43561.10,0,-74.47,1.70
14346,43546.07,0,-74.47,1.70
14347,43327.77,0,-74.47,1.70
14348,42941.10,0,-74.47,1.70
14349,42933.21,0,-74.47,1.70
14350,42782.82,0,-74.47,1.70
14351,42883.00,0,-74.47,1.70
14352,42930.07,0,-74.47,1.70
14353,42962.64,0,-74.47,1.70
14354,42980.00,0,-74.47,1.70
14355,42975.93,0,-74.47,1.70
14356,43050.01,0,-74.47,1.70
14357,42978.01,0,-74.47,1.70
14358,42646.00,0,-74.47,1.70
14359,42384.73,0,-74.47,1.70
14360,42647.98,0,-74.47,1.70
14361,42622.81,0,-74.47,1.70
14362,42803.92,0,-74.47,1.70
14363,42882.08,0,-74.47,1.70
14364,43361.10,0,-74.47,1.70
14365,43474.81,0,-74.47,1.70
14366,43715.04,0,-74.47,1.70
14367,43513.38,0,-74.47,1.70
14368,43334.64,0,-74.47,1.70
14369,42541.18,0,-74.47,1.70
14370,42487.12,0,-74.47,1.70
14371,42656.07,0,-74.47,1.70
14372,42580.00,0,-74.47,1.70
14373,42474.95,0,-74.47,1.70
14374,41983.54,0,-74.47,1.70
14375,42162.56,0,-74.47,1.70
14376,42015.65,0,-74.47,1.70
14377,42073.43,0,-74.47,1.70
14378,42156.50,0,-74.47,1.70
14379,42192.40,0,-74.47,1.70
14380,42190.16,0,-74.47,1.70
14381,42244.54,0,-74.47,1.70
14382,42148.31,0,-74.47,1.70
14383,42226.02,0,-74.47,1.70
14384,42087.52,0,-74.47,1.70
14385,42142.80,0,-74.47,1.70
14386,42219.61,0,-74.47,1.70
14387,42651.10,0,-74.47,1.70
14388,42516.12,0,-74.47,1.70
14389,42658.15,0,-74.47,1.70
14390,42924.00,0,-74.47,1.70
14391,42847.06,0,-74.47,1.70
14392,43218.94,0,-74.47,1.70
14393,43011.83,0,-74.47,1.70
14394,43096.41,0,-74.47,1.70
14395,42927.11,0,-74.47,1.70
14396,43082.94,0,-74.47,1.70
14397,43174.41,0,-74.47,1.70
14398,43121.10,0,-74.47,1.70
14399,43080.41,0,-74.47,1.70
14400,43037.25,0,-74.47,1.70
14401,42966.65,0,-74.47,1.70
14402,43103.97,0,-74.47,1.70
14403,43165.00,0,-74.47,1.70
14404,43086.89,0,-74.47,1.70
14405,43015.99,0,-74.47,1.70
14406,42980.91,0,-74.47,1.70
14407,43122.48,0,-74.47,1.70
14408,43148.41,0,-74.47,1.70
14409,43130.81,0,-74.47,1.70
14410,42694.01,0,-74.47,1.70
14411,42805.35,0,-74.47,1.70
14412,43242.09,0,-74.47,1.70
14413,43216.36,0,-74.47,1.70
14414,42958.47,0,-74.47,1.70
14415,42928.01,0,-74.47,1.70
14416,43061.97,0,-74.47,1.70
14417,42952.65,0,-74.47,1.70
14418,42995.17,0,-74.47,1.70
14419,43202.59,0,-74.47,1.70
14420,43200.00,0,-74.47,1.70
14421,43229.07,0,-74.47,1.70
14422,43221.10,0,-74.47,1.70
14423,43187.98,0,-74.47,1.70
14424,43173.94,0,-74.47,1.70
14425,43191.67,0,-74.47,1.70
14426,43168.78,0,-74.47,1.70
14427,43095.39,0,-74.47,1.70
14428,43053.05,0,-74.47,1.70
14429,43016.79,0,-74.47,1.70
14430,43092.13,0,-74.47,1.70
14431,43062.07,0,-74.47,1.70
14432,42995.04,0,-74.47,1.70
14433,43070.25,0,-74.47,1.70
14434,43071.59,0,-74.47,1.70
14435,43042.27,0,-74.47,1.70
14436,43119.06,0,-74.47,1.70
14437,43095.04,0,-74.47,1.70
14438,43230.01,0,-74.47,1.70
14439,43070.35,0,-74.47,1.70
14440,43061.09,0,-74.47,1.70
14441,43065.15,0,-74.47,1.70
14442,43045.02,0,-74.47,1.70
14443,43031.31,0,-74.47,1.70
14444,43011.09,0,-74.47,1.70
14445,43008.15,0,-74.47,1.70
14446,43041.33,0,-74.47,1.70
14447,43022.65,0,-74.47,1.70
14448,43027.16,0,-74.47,1.70
14449,42916.50,0,-74.47,1.70
14450,42892.38,0,-74.47,1.70
14451,42746.13,0,-74.47,1.70
14452,42845.03,0,-74.47,1.70
14453,42795.25,0,-74.47,1.70
14454,42942.73,0,-74.47,1.70
14455,42944.00,0,-74.47,1.70
14456,43060.10,0,-74.47,1.70
14457,42994.44,0,-74.47,1.70
14458,42995.52,0,-74.47,1.70
14459,42874.00,0,-74.47,1.70
14460,42943.21,0,-74.47,1.70
14461,42913.16,0,-74.47,1.70
14462,42899.45,0,-74.47,1.70
14463,42794.01,0,-74.47,1.70
14464,42636.44,0,-74.47,1.70
14465,42880.78,0,-74.47,1.70
14466,42779.97,0,-74.47,1.70
14467,42571.62,0,-74.47,1.70
14468,42582.88,0,-74.47,1.70
14469,42360.96,0,-74.47,1.70
14470,42529.67,0,-74.47,1.70
14471,42447.06,0,-74.47,1.70
14472,42718.31,0,-74.47,1.70
14473,42749.13,0,-74.47,1.70
14474,42777.24,0,-74.47,1.70
14475,42819.32,0,-74.47,1.70
14476,43071.88,0,-74.47,1.70
14477,43033.53,0,-74.47,1.70
14478,43037.59,0,-74.47,1.70
14479,43143.34,0,-74.47,1.70
14480,43194.08,0,-74.47,1.70
14481,43255.36,0,-74.47,1.70
14482,43447.67,1,0.00,1.70
14483,43195.28,0,-252.39,1.69
14484,42644.03,0,-252.39,1.69
14485,42741.69,0,-252.39,1.69
14486,42720.94,0,-252.39,1.69
14487,42730.89,0,-252.39,1.69
14488,42765.36,0,-252.39,1.69
14489,42426.01,0,-252.39,1.69
14490,42386.00,0,-252.39,1.69
14491,42504.74,0,-252.39,1.69
14492,42708.70,0,-252.39,1.69
14493,42600.34,0,-252.39,1.69
14494,42671.11,0,-252.39,1.69
14495,42852.19,0,-252.39,1.69
14496,42851.11,0,-252.39,1.69
14497,42826.18,0,-252.39,1.69
14498,42785.28,0,-252.39,1.69
14499,42780.46,0,-252.39,1.69
14500,42890.00,0,-252.39,1.69
14501,43069.02,0,-252.39,1.69
14502,42991.55,0,-252.39,1.69
14503,42799.50,0,-252.39,1.69
14504,42826.96,0,-252.39,1.69
14505,42789.36,0,-252.39,1.69
14506,42881.33,0,-252.39,1.69
14507,42942.80,0,-252.39,1.69
14508,43244.89,0,-252.39,1.69
14509,43165.46,0,-252.39,1.69
14510,43180.66,0,-252.39,1.69
14511,43200.31,0,-252.39,1.69
14512,43278.78,0,-252.39,1.69
14513,43095.67,0,-252.39,1.69
14514,43166.31,0,-252.39,1.69
14515,43199.98,0,-252.39,1.69
14516,43098.95,0,-252.39,1.69
14517,43096.47,0,-252.39,1.69
14518,43049.71,0,-252.39,1.69
14519,43049.04,0,-252.39,1.69
14520,42800.00,0,-252.39,1.69
14521,42929.18,0,-252.39,1.69
14522,43029.12,0,-252.39,1.69
14523,42961.92,0,-252.39,1.69
14524,42918.03,0,-252.39,1.69
14525,42942.83,0,-252.39,1.69
14526,43146.00,0,-252.39,1.69
14527,42897.94,0,-252.39,1.69
14528,42928.29,0,-252.39,1.69
14529,43073.28,0,-252.39,1.69
14530,43141.98,0,-252.39,1.69
14531,43028.60,0,-252.39,1.69
14532,43071.08,0,-252.39,1.69
14533,43240.71,0,-252.39,1.69
14534,43499.91,1,0.00,1.69
14535,43650.96,1,151.05,1.69
14536,43615.47,1,115.56,1.69
14537,44131.37,1,631.46,1.69
14538,44185.96,1,686.05,1.69
14539,44160.69,1,660.78,1.69
14540,44349.60,1,849.69,1.69
14541,44676.01,1,1176.10,1.69
14542,44654.73,1,1154.82,1.69
14543,44648.32,1,1148.41,1.69
14544,44540.99,1,1041.08,1.69
14545,44489.90,1,989.99,1.69
14546,44552.90,1,1052.99,1.69
14547,44463.99,1,964.08,1.69
14548,44513.24,1,1013.33,1.69
14549,44718.33,1,1218.42,1.69
14550,44692.81,1,1192.90,1.69
14551,44828.27,1,1328.36,1.69
14552,44698.97,0,1199.06,1.74
14553,44689.20,0,1199.06,1.74
14554,44984.00,1,0.00,1.74
14555,45077.99,1,93.99,1.74
14556,45432.30,1,448.30,1.74
14557,45066.01,0,82.01,1.74
14558,45042.53,0,82.01,1.74
14559,45302.46,1,0.00,1.74
14560,45284.14,0,-18.32,1.74
14561,45496.21,1,0.00,1.74
14562,45321.04,0,-175.17,1.74
14563,45272.55,0,-175.17,1.74
14564,45288.65,0,-175.17,1.74
14565,45289.10,0,-175.17,1.74
14566,45492.00,0,-175.17,1.74
14567,46285.23,1,0.00,1.74
14568,46060.74,1,-224.49,1.74
14569,45960.73,0,-324.50,1.72
14570,46267.15,1,0.00,1.72
14571,46195.91,0,-71.24,1.72
14572,46202.00,0,-71.24,1.72
14573,46639.99,1,0.00,1.72
14574,46522.00,0,-117.99,1.72
14575,46779.52,1,0.00,1.72
14576,47180.02,1,400.50,1.72
14577,47323.99,1,544.47,1.72
14578,47465.96,1,686.44,1.72
14579,47062.01,0,282.49,1.73
14580,47159.99,0,282.49,1.73
14581,47275.88,0,282.49,1.73
14582,47652.24,1,0.00,1.73
14583,47602.00,0,-50.24,1.72
14584,47509.48,0,-50.24,1.72
14585,47511.29,0,-50.24,1.72
14586,47507.25,0,-50.24,1.72
14587,47272.61,0,-50.24,1.72
14588,47132.77,0,-50.24,1.72
14589,47088.00,0,-50.24,1.72
14590,47302.01,0,-50.24,1.72
14591,47311.39,0,-50.24,1.72
14592,47376.62,0,-50.24,1.72
14593,47409.50,0,-50.24,1.72
14594,47326.83,0,-50.24,1.72
14595,47349.99,0,-50.24,1.72
14596,47151.72,0,-50.24,1.72
14597,47087.70,0,-50.24,1.72
14598,47066.00,0,-50.24,1.72
14599,46884.22,0,-50.24,1.72
14600,47182.00,0,-50.24,1.72
14601,47231.55,0,-50.24,1.72
14602,47303.59,0,-50.24,1.72
14603,47270.00,0,-50.24,1.72
14604,47353.48,0,-50.24,1.72
14605,47250.00,0,-50.24,1.72
14606,47196.48,0,-50.24,1.72
14607,47329.37,0,-50.24,1.72
14608,47531.09,0,-50.24,1.72
14609,47878.00,0,-50.24,1.72
14610,47941.63,0,-50.24,1.72
14611,47825.90,0,-50.24,1.72
14612,47751.09,0,-50.24,1.72
14613,47732.43,0,-50.24,1.72
14614,47626.58,0,-50.24,1.72
14615,47774.23,0,-50.24,1.72
14616,48519.61,0,-50.24,1.72
14617,48294.76,0,-50.24,1.72
14618,48224.70,0,-50.24,1.72
14619,48221.94,0,-50.24,1.72
14620,48179.52,0,-50.24,1.72
14621,48140.00,0,-50.24,1.72
14622,48139.99,0,-50.24,1.72
14623,48142.78,0,-50.24,1.72
14624,48411.71,0,-50.24,1.72
14625,48291.01,0,-50.24,1.72
14626,48058.12,0,-50.24,1.72
14627,48234.56,0,-50.24,1.72
14628,48150.43,0,-50.24,1.72
14629,48104.01,0,-50.24,1.72
14630,48292.00,0,-50.24,1.72
14631,48282.22,0,-50.24,1.72
14632,48284.00,0,-50.24,1.72
14633,48034.55,0,-50.24,1.72
14634,48116.00,0,-50.24,1.72
14635,48136.00,0,-50.24,1.72
14636,48299.99,0,-50.24,1.72
14637,48604.00,0,-50.24,1.72
14638,48485.74,0,-50.24,1.72
14639,48151.10,0,-50.24,1.72
14640,48145.00,0,-50.24,1.72
14641,48070.00,0,-50.24,1.72
14642,48073.18,0,-50.24,1.72
14643,48149.43,0,-50.24,1.72
14644,48203.98,0,-50.24,1.72
14645,48114.01,0,-50.24,1.72
14646,47880.92,0,-50.24,1.72
14647,47872.07,0,-50.24,1.72
14648,47903.03,0,-50.24,1.72
14649,48032.00,0,-50.24,1.72
14650,47949.85,0,-50.24,1.72
14651,48798.00,0,-50.24,1.72
14652,49917.80,1,0.00,1.72
14653,49582.33,1,-335.47,1.72
14654,49854.48,1,-63.32,1.72
14655,49741.96,1,-175.84,1.72
14656,49532.03,1,-385.77,1.72
14657,50162.96,1,245.16,1.72
14658,49816.30,1,-101.50,1.72
14659,50021.10,1,103.30,1.72
14660,49917.27,1,-0.53,1.72
14661,50101.70,1,183.90,1.72
14662,50141.16,1,223.36,1.72
14663,49947.57,0,29.77,1.73
14664,49789.99,0,29.77,1.73
14665,49902.46,0,29.77,1.73
14666,50050.00,0,29.77,1.73
14667,50000.00,0,29.77,1.73
14668,49983.09,0,29.77,1.73
14669,50117.98,0,29.77,1.73
14670,50204.99,0,29.77,1.73
14671,49861.09,0,29.77,1.73
14672,49988.12,0,29.77,1.73
14673,49860.00,0,29.77,1.73
14674,49528.06,0,29.77,1.73
14675,48692.16,0,29.77,1.73
14676,48727.47,0,29.77,1.73
14677,48477.07,0,29.77,1.73
14678,48844.19,0,29.77,1.73
14679,49107.84,0,29.77,1.73
14680,49036.73,0,29.77,1.73
14681,49399.41,0,29.77,1.73
14682,49525.00,0,29.77,1.73
14683,49521.54,0,29.77,1.73
14684,49699.59,0,29.77,1.73
14685,49482.81,0,29.77,1.73
14686,49433.29,0,29.77,1.73
14687,49490.48,0,29.77,1.73
14688,49518.61,0,29.77,1.73
14689,49385.99,0,29.77,1.73
14690,49539.05,0,29.77,1.73
14691,49637.83,0,29.77,1.73
14692,49838.93,0,29.77,1.73
14693,50758.00,0,29.77,1.73
14694,51551.10,1,0.00,1.73
14695,51300.00,1,-251.10,1.73
14696,51555.12,1,4.02,1.73
14697,51575.50,1,24.40,1.73
14698,51786.01,1,234.91,1.73
14699,51908.45,1,357.35,1.73
14700,51590.00,1,38.90,1.73
14701,51581.35,0,30.25,1.73
14702,51663.99,0,30.25,1.73
14703,51445.45,0,30.25,1.73
14704,51678.00,0,30.25,1.73
14705,51686.14,0,30.25,1.73
14706,51725.25,0,30.25,1.73
14707,51792.43,0,30.25,1.73
14708,51795.17,0,30.25,1.73
14709,52321.20,0,30.25,1.73
14710,51901.45,0,30.25,1.73
14711,52048.46,0,30.25,1.73
14712,52343.32,0,30.25,1.73
14713,52140.00,0,30.25,1.73
14714,51955.66,0,30.25,1.73
14715,51974.50,0,30.25,1.73
14716,51776.61,0,30.25,1.73
14717,51934.01,0,30.25,1.73
14718,52165.99,0,30.25,1.73
14719,52286.70,0,30.25,1.73
14720,52330.00,0,30.25,1.73
14721,52331.94,0,30.25,1.73
14722,52217.73,0,30.25,1.73
14723,52621.31,0,30.25,1.73
14724,51948.23,0,30.25,1.73
14725,52265.32,0,30.25,1.73
14726,51875.59,0,30.25,1.73
14727,51977.99,0,30.25,1.73
14728,52002.01,0,30.25,1.73
14729,51686.00,0,30.25,1.73
14730,51327.27,0,30.25,1.73
14731,51644.40,0,30.25,1.73
14732,51880.00,0,30.25,1.73
14733,51914.08,0,30.25,1.73
14734,51952.63,0,30.25,1.73
14735,52168.15,0,30.25,1.73
14736,52280.25,0,30.25,1.73
14737,52121.99,0,30.25,1.73
14738,52064.38,0,30.25,1.73
14739,51897.95,0,30.25,1.73
14740,51731.99,0,30.25,1.73
14741,51829.30,0,30.25,1.73
14742,51827.99,0,30.25,1.73
14743,52300.00,0,30.25,1.73
14744,52213.86,0,30.25,1.73
14745,52383.44,0,30.25,1.73
14746,52464.00,0,30.25,1.73
14747,51920.31,0,30.25,1.73
14748,51888.01,0,30.25,1.73
14749,52041.10,0,30.25,1.73
14750,52016.78,0,30.25,1.73
14751,51967.33,0,30.25,1.73
14752,51756.29,0,30.25,1.73
14753,51838.00,0,30.25,1.73
14754,51982.01,0,30.25,1.73
14755,51977.86,0,30.25,1.73
14756,52124.11,0,30.25,1.73
14757,52003.80,0,30.25,1.73
14758,51971.33,0,30.25,1.73
14759,51935.85,0,30.25,1.73
14760,51968.75,0,30.25,1.73
14761,52011.62,0,30.25,1.73
14762,51918.98,0,30.25,1.73
14763,51925.59,0,30.25,1.73
14764,51911.33,0,30.25,1.73
14765,51740.01,0,30.25,1.73
14766,51676.40,0,30.25,1.73
14767,51721.67,0,30.25,1.73
14768,51690.48,0,30.25,1.73
14769,51711.10,0,30.25,1.73
14770,51188.81,0,30.25,1.73
14771,50841.09,0,30.25,1.73
14772,50984.56,0,30.25,1.73
14773,50951.25,0,30.25,1.73
14774,51215.58,0,30.25,1.73
14775,51263.95,0,30.25,1.73
14776,51394.43,0,30.25,1.73
14777,51514.00,0,30.25,1.73
14778,51803.80,0,30.25,1.73
14779,51710.51,0,30.25,1.73
14780,51642.64,0,30.25,1.73
14781,51676.95,0,30.25,1.73
14782,51530.83,0,30.25,1.73
14783,51277.99,0,30.25,1.73
14784,51479.99,0,30.25,1.73
14785,51564.12,0,30.25,1.73
14786,51656.87,0,30.25,1.73
14787,51509.58,0,30.25,1.73
14788,51671.10,0,30.25,1.73
14789,51790.01,0,30.25,1.73
14790,51976.81,0,30.25,1.73
14791,51830.83,0,30.25,1.73
14792,51832.01,0,30.25,1.73
14793,51554.06,0,30.25,1.73
14794,51628.44,0,30.25,1.73
14795,51882.00,0,30.25,1.73
14796,51773.99,0,30.25,1.73
14797,51835.57,0,30.25,1.73
14798,51837.94,0,30.25,1.73
14799,51793.95,0,30.25,1.73
14800,51758.12,0,30.25,1.73
14801,51776.00,0,30.25,1.73
14802,51861.10,0,30.25,1.73
14803,52239.80,0,30.25,1.73
14804,52137.67,0,30.25,1.73
14805,52183.72,0,30.25,1.73
14806,52092.06,0,30.25,1.73
14807,52148.60,0,30.25,1.73
14808,52063.81,0,30.25,1.73
14809,52097.39,0,30.25,1.73
14810,52130.42,0,30.25,1.73
14811,52387.53,0,30.25,1.73
14812,52394.04,0,30.25,1.73
14813,52098.50,0,30.25,1.73
14814,52262.99,0,30.25,1.73
14815,52350.01,0,30.25,1.73
14816,52336.22,0,30.25,1.73
14817,52271.09,0,30.25,1.73
14818,52150.17,0,30.25,1.73
14819,52100.00,0,30.25,1.73
14820,52127.99,0,30.25,1.73
14821,51775.76,0,30.25,1.73
14822,52151.73,0,30.25,1.73
14823,51926.61,0,30.25,1.73
14824,51820.61,0,30.25,1.73
14825,51798.99,0,30.25,1.73
14826,51904.42,0,30.25,1.73
14827,51936.42,0,30.25,1.73
14828,51774.73,0,30.25,1.73
14829,51641.82,0,30.25,1.73
14830,51631.15,0,30.25,1.73
14831,51711.09,0,30.25,1.73
14832,51580.23,0,30.25,1.73
14833,51788.01,0,30.25,1.73
14834,51909.10,0,30.25,1.73
14835,51948.06,0,30.25,1.73
14836,51839.28,0,30.25,1.73
14837,51776.80,0,30.25,1.73
