datetime,open,high,low,close,volume
2022-12-12 10:00:00,16951.26000000,16959.42000000,16871.85000000,16902.51000000,16561.34114000
2022-12-12 11:00:00,16902.51000000,16921.12000000,16875.73000000,16918.97000000,11136.04447000
2022-12-12 12:00:00,16918.69000000,16938.21000000,16903.64000000,16932.45000000,8696.39782000
2022-12-12 13:00:00,16933.01000000,16948.66000000,16923.91000000,16945.12000000,7241.20513000
2022-12-12 14:00:00,16945.12000000,16945.31000000,16926.01000000,16939.47000000,6426.18601000
2022-12-12 15:00:00,16939.34000000,16943.94000000,16906.05000000,16923.94000000,7726.99233000
2022-12-12 16:00:00,16923.61000000,16941.31000000,16903.49000000,16935.11000000,8252.68972000
2022-12-12 17:00:00,16935.11000000,16975.00000000,16930.69000000,16961.21000000,8652.58713000
2022-12-12 18:00:00,16961.41000000,17008.40000000,16959.54000000,16987.47000000,7987.91202000
2022-12-12 19:00:00,16987.47000000,16993.54000000,16978.74000000,16988.62000000,5444.78096000
2022-12-12 20:00:00,16989.45000000,17010.00000000,16920.61000000,16961.55000000,15946.57531000
2022-12-12 21:00:00,16962.13000000,17002.89000000,16960.00000000,16970.47000000,8429.23425000
2022-12-12 22:00:00,16970.49000000,17054.79000000,16967.93000000,17018.29000000,13930.23128000
2022-12-12 23:00:00,17017.89000000,17043.63000000,17003.80000000,17010.81000000,8815.74906000
2022-12-13 00:00:00,17010.19000000,17022.02000000,16988.01000000,17002.49000000,7324.25017000
2022-12-13 01:00:00,17002.50000000,17015.00000000,16981.03000000,17010.09000000,5600.61991000
2022-12-13 02:00:00,17010.50000000,17032.00000000,17005.00000000,17023.15000000,4720.95726000
2022-12-13 03:00:00,17023.15000000,17046.43000000,17005.70000000,17043.22000000,5117.96568000
2022-12-13 04:00:00,17043.22000000,17124.99000000,17042.48000000,17123.19000000,9656.20815000
2022-12-13 05:00:00,17123.57000000,17219.72000000,17118.00000000,17175.67000000,13707.27824000
2022-12-13 06:00:00,17175.67000000,17193.04000000,17141.44000000,17157.98000000,4711.64419000
2022-12-13 07:00:00,17157.98000000,17241.89000000,17153.60000000,17209.83000000,8254.12700000
2022-12-13 08:00:00,17208.93000000,17238.70000000,17145.00000000,17159.10000000,8415.21900000
2022-12-13 09:00:00,17159.10000000,17166.98000000,17140.09000000,17146.05000000,5687.76196000
2022-12-13 10:00:00,17146.05000000,17158.99000000,17119.02000000,17151.39000000,6908.67626000
2022-12-13 11:00:00,17151.74000000,17167.85000000,17135.00000000,17152.37000000,6998.11626000
2022-12-13 12:00:00,17152.37000000,17189.42000000,17135.34000000,17168.95000000,7923.39932000
2022-12-13 13:00:00,17169.31000000,17196.50000000,17161.32000000,17186.44000000,6492.57626000
2022-12-13 14:00:00,17185.59000000,17208.47000000,17141.00000000,17151.56000000,10916.40746000
2022-12-13 15:00:00,17151.56000000,17179.41000000,17080.14000000,17165.17000000,16319.70051000
2022-12-13 16:00:00,17164.82000000,17187.18000000,17155.00000000,17160.16000000,9039.25545000
2022-12-13 17:00:00,17160.14000000,17500.00000000,17155.50000000,17427.82000000,14334.83903000
2022-12-13 18:00:00,17427.82000000,17477.06000000,17357.74000000,17392.26000000,20353.53820000
2022-12-13 19:00:00,17392.63000000,17482.59000000,17387.02000000,17444.63000000,12566.81469000
2022-12-13 20:00:00,17444.32000000,17500.00000000,17404.11000000,17426.84000000,12535.71593000
2022-12-13 21:00:00,17427.02000000,18000.00000000,17395.00000000,17897.86000000,40724.68266000
2022-12-13 22:00:00,17899.26000000,17951.83000000,17832.16000000,17871.78000000,19732.32768000
2022-12-13 23:00:00,17871.78000000,17887.41000000,17731.00000000,17752.94000000,17326.49078000
2022-12-14 00:00:00,17753.54000000,17840.00000000,17722.09000000,17757.07000000,12717.23033000
2022-12-14 01:00:00,17758.27000000,17792.55000000,17618.38000000,17643.73000000,15474.39612000
2022-12-14 02:00:00,17644.60000000,17732.00000000,17631.17000000,17713.69000000,9501.92016000
2022-12-14 03:00:00,17713.69000000,17787.18000000,17695.30000000,17740.86000000,6646.92518000
2022-12-14 04:00:00,17741.83000000,17781.97000000,17705.70000000,17747.22000000,6567.10980000
2022-12-14 05:00:00,17748.32000000,17779.12000000,17730.23000000,17767.73000000,4833.20689000
2022-12-14 06:00:00,17767.73000000,17788.20000000,17705.01000000,17776.88000000,5594.70744000
2022-12-14 07:00:00,17776.88000000,17818.99000000,17741.47000000,17774.70000000,6851.89653000
2022-12-14 08:00:00,17775.82000000,17834.05000000,17750.00000000,17818.88000000,8037.97438000
2022-12-14 09:00:00,17818.40000000,17845.00000000,17771.92000000,17780.99000000,5888.33049000
2022-12-14 10:00:00,17781.44000000,17810.70000000,17751.51000000,17794.93000000,5828.99283000
2022-12-14 11:00:00,17794.44000000,17838.28000000,17780.21000000,17781.68000000,6849.37877000
2022-12-14 12:00:00,17781.68000000,17789.65000000,17750.00000000,17769.29000000,5220.72602000
2022-12-14 13:00:00,17769.29000000,17790.67000000,17734.19000000,17784.86000000,5885.33644000
2022-12-14 14:00:00,17785.28000000,17796.79000000,17761.74000000,17783.33000000,5025.96668000
2022-12-14 15:00:00,17784.13000000,17817.46000000,17777.73000000,17806.01000000,5726.47811000
2022-12-14 16:00:00,17805.54000000,17878.50000000,17793.35000000,17840.19000000,9866.97281000
2022-12-14 17:00:00,17840.71000000,17847.78000000,17785.00000000,17815.22000000,6760.98321000
2022-12-14 18:00:00,17815.22000000,17838.33000000,17795.06000000,17828.13000000,5121.59077000
2022-12-14 19:00:00,17827.67000000,17859.38000000,17807.24000000,17824.93000000,7252.40972000
2022-12-14 20:00:00,17824.93000000,17934.78000000,17815.75000000,17914.27000000,12833.15904000
2022-12-14 21:00:00,17913.65000000,17963.93000000,17861.59000000,17894.86000000,11724.04334000
2022-12-14 22:00:00,17894.85000000,18095.00000000,17892.97000000,18062.07000000,19954.72081000
2022-12-14 23:00:00,18062.82000000,18116.00000000,18019.32000000,18061.83000000,13111.59567000
2022-12-15 00:00:00,18061.83000000,18157.40000000,18054.51000000,18103.26000000,14579.13900000
2022-12-15 01:00:00,18102.44000000,18150.00000000,18074.94000000,18096.48000000,7742.90107000
2022-12-15 02:00:00,18096.48000000,18387.95000000,17915.31000000,18213.47000000,26836.84881000
2022-12-15 03:00:00,18222.21000000,18350.00000000,17709.62000000,17792.90000000,44075.08286000
2022-12-15 04:00:00,17792.90000000,17947.33000000,17660.94000000,17765.97000000,19888.61507000
2022-12-15 05:00:00,17765.98000000,17849.83000000,17764.41000000,17832.65000000,6708.93385000
2022-12-15 06:00:00,17831.61000000,17878.73000000,17791.09000000,17837.00000000,6000.42858000
2022-12-15 07:00:00,17837.00000000,17846.63000000,17775.00000000,17803.15000000,5760.61376000
2022-12-15 08:00:00,17804.01000000,17854.82000000,17783.03000000,17792.15000000,6716.73147000
2022-12-15 09:00:00,17791.53000000,17822.16000000,17605.01000000,17631.60000000,11794.50245000
2022-12-15 10:00:00,17631.77000000,17726.35000000,17561.00000000,17716.77000000,10715.22329000
2022-12-15 11:00:00,17716.77000000,17754.97000000,17696.17000000,17729.56000000,4986.16950000
2022-12-15 12:00:00,17729.57000000,17732.46000000,17681.30000000,17708.01000000,4286.55273000
2022-12-15 13:00:00,17708.14000000,17738.22000000,17691.10000000,17714.01000000,4099.48589000
2022-12-15 14:00:00,17714.01000000,17746.00000000,17707.29000000,17718.95000000,4251.81453000
2022-12-15 15:00:00,17719.38000000,17738.86000000,17683.32000000,17691.45000000,5399.79905000
2022-12-15 16:00:00,17690.84000000,17713.24000000,17620.01000000,17627.85000000,7662.88401000
2022-12-15 17:00:00,17628.47000000,17697.56000000,17610.22000000,17695.53000000,6733.77451000
2022-12-15 18:00:00,17696.20000000,17698.29000000,17646.19000000,17665.84000000,5694.11244000
2022-12-15 19:00:00,17665.21000000,17726.00000000,17651.00000000,17720.33000000,6290.77417000
2022-12-15 20:00:00,17720.33000000,17725.93000000,17660.01000000,17683.43000000,7148.82073000
2022-12-15 21:00:00,17683.89000000,17692.87000000,17454.39000000,17506.34000000,22663.86838000
2022-12-15 22:00:00,17505.46000000,17550.11000000,17401.80000000,17454.83000000,18908.30119000
2022-12-15 23:00:00,17454.85000000,17492.37000000,17374.89000000,17429.05000000,18444.11974000
2022-12-16 00:00:00,17428.43000000,17446.37000000,17341.77000000,17398.61000000,13971.33454000
2022-12-16 01:00:00,17399.54000000,17443.36000000,17375.29000000,17399.32000000,8914.00520000
2022-12-16 02:00:00,17398.60000000,17422.43000000,17314.00000000,17401.02000000,11478.59005000
2022-12-16 03:00:00,17401.02000000,17474.38000000,17390.00000000,17442.25000000,9123.34469000
2022-12-16 04:00:00,17442.80000000,17457.44000000,17410.43000000,17417.57000000,6908.98827000
2022-12-16 05:00:00,17417.57000000,17430.34000000,17340.26000000,17396.01000000,8848.71522000
2022-12-16 06:00:00,17396.76000000,17409.00000000,17275.51000000,17339.91000000,9773.04493000
2022-12-16 07:00:00,17339.91000000,17378.96000000,17289.07000000,17356.34000000,8887.01184000
2022-12-16 08:00:00,17356.96000000,17428.00000000,17345.15000000,17427.46000000,8981.49304000
2022-12-16 09:00:00,17426.66000000,17428.55000000,17375.25000000,17386.82000000,5210.67748000
2022-12-16 10:00:00,17386.82000000,17427.37000000,17385.78000000,17402.69000000,4287.12540000
2022-12-16 11:00:00,17403.20000000,17428.22000000,17400.00000000,17425.76000000,4052.03825000
2022-12-16 12:00:00,17425.76000000,17427.60000000,17389.00000000,17390.00000000,3395.37142000
2022-12-16 13:00:00,17390.00000000,17413.08000000,17372.70000000,17408.96000000,3822.21167000
2022-12-16 14:00:00,17408.50000000,17426.00000000,17381.54000000,17422.45000000,3901.56488000
2022-12-16 15:00:00,17422.45000000,17531.73000000,17421.02000000,17503.35000000,8757.39344000
2022-12-16 16:00:00,17503.36000000,17519.64000000,17180.01000000,17221.25000000,15163.14372000
2022-12-16 17:00:00,17221.25000000,17223.34000000,16950.81000000,17038.97000000,27515.39364000
2022-12-16 18:00:00,17038.97000000,17039.80000000,16918.97000000,16994.06000000,12130.73669000
2022-12-16 19:00:00,16994.84000000,17044.45000000,16970.00000000,17027.09000000,6767.54345000
2022-12-16 20:00:00,17027.09000000,17037.76000000,16979.36000000,17035.14000000,7694.79111000
2022-12-16 21:00:00,17035.14000000,17035.14000000,16935.57000000,16946.22000000,9936.59981000
2022-12-16 22:00:00,16946.22000000,17085.00000000,16890.46000000,17029.59000000,18410.54329000
2022-12-16 23:00:00,17030.34000000,17032.16000000,16910.13000000,16972.34000000,10787.72197000
2022-12-17 00:00:00,16972.33000000,16979.02000000,16732.36000000,16811.67000000,21297.53718000
2022-12-17 01:00:00,16810.64000000,16837.97000000,16757.30000000,16796.29000000,11694.02179000
2022-12-17 02:00:00,16796.94000000,16835.92000000,16774.84000000,16809.16000000,6522.23875000
2022-12-17 03:00:00,16809.16000000,16880.56000000,16798.17000000,16864.81000000,6082.95697000
2022-12-17 04:00:00,16865.22000000,16956.55000000,16853.61000000,16872.58000000,9664.17416000
2022-12-17 05:00:00,16873.40000000,16890.00000000,16809.01000000,16831.24000000,9341.28738000
2022-12-17 06:00:00,16831.25000000,16871.98000000,16690.34000000,16723.50000000,12605.81441000
2022-12-17 07:00:00,16723.50000000,16737.19000000,16527.32000000,16632.12000000,25356.66126000
2022-12-17 08:00:00,16631.50000000,16729.32000000,16600.31000000,16705.54000000,10866.95287000
2022-12-17 09:00:00,16705.54000000,16724.55000000,16657.70000000,16669.40000000,7149.29657000
2022-12-17 10:00:00,16669.40000000,16682.59000000,16579.85000000,16657.11000000,11278.76011000
2022-12-17 11:00:00,16657.88000000,16704.65000000,16643.49000000,16676.85000000,6567.92056000
2022-12-17 12:00:00,16676.85000000,16721.45000000,16653.53000000,16705.53000000,8143.94529000
2022-12-17 13:00:00,16706.05000000,16735.66000000,16675.01000000,16688.98000000,6505.87278000
2022-12-17 14:00:00,16688.98000000,16772.00000000,16670.08000000,16711.70000000,9277.57088000
2022-12-17 15:00:00,16711.07000000,16749.27000000,16676.91000000,16745.54000000,7488.61769000
2022-12-17 16:00:00,16746.15000000,16755.38000000,16708.38000000,16719.91000000,4909.38644000
2022-12-17 17:00:00,16719.91000000,16735.32000000,16676.11000000,16694.68000000,5291.85431000
2022-12-17 18:00:00,16695.26000000,16757.42000000,16661.71000000,16730.38000000,7729.71029000
2022-12-17 19:00:00,16730.38000000,16752.03000000,16688.00000000,16708.22000000,5287.23672000
2022-12-17 20:00:00,16707.55000000,16729.18000000,16667.00000000,16694.13000000,4691.73514000
2022-12-17 21:00:00,16694.60000000,16707.73000000,16650.00000000,16668.41000000,7248.73393000
2022-12-17 22:00:00,16667.60000000,16712.28000000,16642.00000000,16648.79000000,7343.57502000
2022-12-17 23:00:00,16648.79000000,16707.99000000,16645.23000000,16700.26000000,5303.81534000
2022-12-18 00:00:00,16700.78000000,16701.96000000,16675.79000000,16693.79000000,3315.18558000
2022-12-18 01:00:00,16694.09000000,16700.36000000,16647.15000000,16672.81000000,4185.77908000
2022-12-18 02:00:00,16672.80000000,16721.77000000,16664.18000000,16702.21000000,3377.82915000
2022-12-18 03:00:00,16701.69000000,16718.66000000,16685.00000000,16691.63000000,2647.37125000
2022-12-18 04:00:00,16692.16000000,16709.98000000,16685.03000000,16701.48000000,2372.48396000
2022-12-18 05:00:00,16701.46000000,16737.10000000,16691.31000000,16709.53000000,4037.61270000
2022-12-18 06:00:00,16709.53000000,16766.00000000,16700.00000000,16739.34000000,3213.42263000
2022-12-18 07:00:00,16739.77000000,16796.82000000,16720.00000000,16776.52000000,6590.99855000
2022-12-18 08:00:00,16777.54000000,16784.80000000,16721.74000000,16747.07000000,4432.82634000
2022-12-18 09:00:00,16747.07000000,16747.71000000,16702.23000000,16713.55000000,3756.52986000
2022-12-18 10:00:00,16714.00000000,16736.86000000,16708.00000000,16731.19000000,2560.92977000
2022-12-18 11:00:00,16731.19000000,16744.13000000,16724.88000000,16741.02000000,2752.49001000
2022-12-18 12:00:00,16741.02000000,16804.70000000,16735.74000000,16764.79000000,7545.32367000
2022-12-18 13:00:00,16764.79000000,16768.66000000,16735.00000000,16739.58000000,3575.06476000
2022-12-18 14:00:00,16739.06000000,16746.70000000,16718.01000000,16736.02000000,4453.39629000
2022-12-18 15:00:00,16736.50000000,16761.17000000,16733.95000000,16750.83000000,5009.11298000
2022-12-18 16:00:00,16750.83000000,16767.58000000,16737.48000000,16753.46000000,4813.98465000
2022-12-18 17:00:00,16752.46000000,16754.76000000,16663.07000000,16696.88000000,8615.83054000
2022-12-18 18:00:00,16696.32000000,16717.37000000,16687.24000000,16705.17000000,5356.68822000
2022-12-18 19:00:00,16705.17000000,16725.82000000,16697.77000000,16711.35000000,4667.13225000
2022-12-18 20:00:00,16711.35000000,16738.00000000,16701.28000000,16719.91000000,4332.43827000
2022-12-18 21:00:00,16719.91000000,16730.54000000,16691.33000000,16710.05000000,4245.89476000
2022-12-18 22:00:00,16709.99000000,16727.00000000,16680.33000000,16686.69000000,4568.61636000
2022-12-18 23:00:00,16686.69000000,16700.92000000,16673.63000000,16683.84000000,3899.18589000
2022-12-19 00:00:00,16683.83000000,16705.83000000,16676.15000000,16694.85000000,4013.48285000
2022-12-19 01:00:00,16694.98000000,16716.96000000,16677.00000000,16712.58000000,4359.66790000
2022-12-19 02:00:00,16711.88000000,16794.99000000,16710.04000000,16746.22000000,9113.59739000
2022-12-19 03:00:00,16746.93000000,16768.42000000,16722.83000000,16750.82000000,3631.56675000
2022-12-19 04:00:00,16751.52000000,16773.04000000,16746.51000000,16758.16000000,3109.04942000
2022-12-19 05:00:00,16758.16000000,16783.22000000,16737.01000000,16746.51000000,3054.13085000
2022-12-19 06:00:00,16746.94000000,16863.26000000,16723.40000000,16761.68000000,5766.61335000
2022-12-19 07:00:00,16761.68000000,16819.21000000,16731.01000000,16738.21000000,4985.76333000
2022-12-19 08:00:00,16739.00000000,16815.99000000,16715.44000000,16775.24000000,6453.74056000
2022-12-19 09:00:00,16774.25000000,16804.15000000,16750.27000000,16785.69000000,4941.91630000
2022-12-19 10:00:00,16785.15000000,16788.25000000,16720.00000000,16723.73000000,5190.43958000
2022-12-19 11:00:00,16723.72000000,16732.15000000,16627.35000000,16681.47000000,9213.20928000
2022-12-19 12:00:00,16681.43000000,16735.98000000,16672.88000000,16713.66000000,5272.81034000
2022-12-19 13:00:00,16713.66000000,16731.32000000,16693.94000000,16706.21000000,5120.37160000
2022-12-19 14:00:00,16705.87000000,16750.00000000,16697.01000000,16739.36000000,7012.00829000
2022-12-19 15:00:00,16738.84000000,16750.00000000,16697.03000000,16722.23000000,6158.72295000
2022-12-19 16:00:00,16722.23000000,16763.66000000,16707.10000000,16757.42000000,5994.16156000
2022-12-19 17:00:00,16757.91000000,16770.00000000,16732.52000000,16752.25000000,5950.20458000
2022-12-19 18:00:00,16752.25000000,16784.00000000,16746.81000000,16767.49000000,4708.69588000
2022-12-19 19:00:00,16767.88000000,16771.71000000,16725.65000000,16734.46000000,4711.73430000
2022-12-19 20:00:00,16734.46000000,16756.31000000,16716.00000000,16743.68000000,5817.23971000
2022-12-19 21:00:00,16743.68000000,16757.50000000,16710.00000000,16710.18000000,6021.80434000
2022-12-19 22:00:00,16710.05000000,16765.71000000,16666.79000000,16733.92000000,10826.19193000
2022-12-19 23:00:00,16734.57000000,16742.63000000,16665.03000000,16669.08000000,7349.86307000
2022-12-20 00:00:00,16668.23000000,16702.83000000,16584.00000000,16635.86000000,11448.93477000
2022-12-20 01:00:00,16635.49000000,16650.00000000,16505.00000000,16599.79000000,12889.10493000
2022-12-20 02:00:00,16599.78000000,16637.46000000,16527.38000000,16545.44000000,8251.38139000
2022-12-20 03:00:00,16544.08000000,16588.82000000,16525.60000000,16555.74000000,7836.75649000
2022-12-20 04:00:00,16555.74000000,16615.48000000,16538.44000000,16599.71000000,5611.22360000
2022-12-20 05:00:00,16599.71000000,16649.00000000,16584.94000000,16590.32000000,6376.11568000
2022-12-20 06:00:00,16590.31000000,16609.78000000,16256.30000000,16416.82000000,16288.10136000
2022-12-20 07:00:00,16416.82000000,16459.18000000,16373.14000000,16438.88000000,9649.55056000
2022-12-20 08:00:00,16438.88000000,16480.00000000,16397.20000000,16462.01000000,8851.22522000
2022-12-20 09:00:00,16461.81000000,16607.94000000,16444.00000000,16580.23000000,14905.59185000
2022-12-20 10:00:00,16580.25000000,16856.50000000,16550.15000000,16721.05000000,19730.52812000
2022-12-20 11:00:00,16721.93000000,16829.00000000,16673.69000000,16727.24000000,15691.52487000
2022-12-20 12:00:00,16727.25000000,16880.58000000,16689.10000000,16792.03000000,17943.00862000
2022-12-20 13:00:00,16792.03000000,16814.03000000,16753.19000000,16785.78000000,8453.34504000
2022-12-20 14:00:00,16786.37000000,16841.53000000,16748.18000000,16837.51000000,8063.71733000
2022-12-20 15:00:00,16837.51000000,16849.00000000,16780.08000000,16802.83000000,7082.34340000
2022-12-20 16:00:00,16802.23000000,16840.49000000,16769.25000000,16824.94000000,8547.60939000
2022-12-20 17:00:00,16824.34000000,16858.42000000,16798.59000000,16811.83000000,6769.94139000
2022-12-20 18:00:00,16811.15000000,16829.79000000,16766.00000000,16778.26000000,7379.88062000
2022-12-20 19:00:00,16777.69000000,16846.25000000,16763.78000000,16814.25000000,7448.83667000
2022-12-20 20:00:00,16814.71000000,16856.66000000,16800.31000000,16817.23000000,7267.61410000
2022-12-20 21:00:00,16816.44000000,16830.82000000,16782.13000000,16795.62000000,6999.27699000
2022-12-20 22:00:00,16795.05000000,16984.15000000,16710.12000000,16901.93000000,17879.74509000
2022-12-20 23:00:00,16899.35000000,17061.27000000,16897.85000000,16918.83000000,21874.46038000
2022-12-21 00:00:00,16918.15000000,16936.32000000,16770.01000000,16834.40000000,13596.72485000
2022-12-21 01:00:00,16833.62000000,16857.74000000,16783.60000000,16815.83000000,7905.38456000
2022-12-21 02:00:00,16815.83000000,16868.00000000,16767.00000000,16835.76000000,7837.47776000
2022-12-21 03:00:00,16835.75000000,16915.92000000,16834.83000000,16900.30000000,8048.24599000
2022-12-21 04:00:00,16900.93000000,16926.99000000,16838.56000000,16859.30000000,8066.17450000
2022-12-21 05:00:00,16858.86000000,16894.73000000,16833.51000000,16877.19000000,6018.54394000
2022-12-21 06:00:00,16877.21000000,16911.06000000,16847.19000000,16869.24000000,6385.94198000
2022-12-21 07:00:00,16869.00000000,16925.49000000,16867.88000000,16895.56000000,6061.78058000
2022-12-21 08:00:00,16896.15000000,16925.00000000,16815.26000000,16841.07000000,8529.76448000
2022-12-21 09:00:00,16840.59000000,16879.29000000,16828.30000000,16867.05000000,6308.67840000
2022-12-21 10:00:00,16867.33000000,16880.91000000,16840.71000000,16850.25000000,4518.62209000
2022-12-21 11:00:00,16850.87000000,16852.88000000,16794.84000000,16837.10000000,6261.75135000
2022-12-21 12:00:00,16836.44000000,16838.29000000,16782.07000000,16794.25000000,6245.10891000
2022-12-21 13:00:00,16795.44000000,16847.91000000,16767.53000000,16833.49000000,6827.36793000
2022-12-21 14:00:00,16833.49000000,16856.84000000,16819.01000000,16837.80000000,4849.93291000
2022-12-21 15:00:00,16837.30000000,16854.72000000,16813.44000000,16816.18000000,4598.15087000
2022-12-21 16:00:00,16816.18000000,16894.75000000,16795.69000000,16864.08000000,8253.23529000
2022-12-21 17:00:00,16863.87000000,16882.01000000,16845.22000000,16868.72000000,5493.28277000
2022-12-21 18:00:00,16868.15000000,16882.00000000,16851.43000000,16861.69000000,4125.14189000
2022-12-21 19:00:00,16861.69000000,16894.91000000,16852.97000000,16878.47000000,4560.68446000
2022-12-21 20:00:00,16878.47000000,16886.47000000,16834.00000000,16834.03000000,5684.06445000
2022-12-21 21:00:00,16834.03000000,16853.52000000,16811.00000000,16847.57000000,6731.28304000
2022-12-21 22:00:00,16847.57000000,16914.72000000,16723.00000000,16796.34000000,13977.67634000
2022-12-21 23:00:00,16794.28000000,16872.00000000,16765.89000000,16861.13000000,11451.70124000
2022-12-22 00:00:00,16860.51000000,16866.40000000,16779.13000000,16780.84000000,8269.21449000
2022-12-22 01:00:00,16780.76000000,16820.53000000,16770.55000000,16815.52000000,6572.85990000
2022-12-22 02:00:00,16814.72000000,16832.99000000,16775.13000000,16789.15000000,5538.46614000
2022-12-22 03:00:00,16788.64000000,16806.60000000,16728.09000000,16756.20000000,6630.79658000
2022-12-22 04:00:00,16756.20000000,16782.60000000,16729.22000000,16781.46000000,6424.12527000
2022-12-22 05:00:00,16781.46000000,16802.27000000,16753.12000000,16793.07000000,5057.37685000
2022-12-22 06:00:00,16793.59000000,16794.18000000,16757.20000000,16764.88000000,3385.34503000
2022-12-22 07:00:00,16764.88000000,16835.11000000,16749.64000000,16824.67000000,6516.33294000
2022-12-22 08:00:00,16824.68000000,16858.98000000,16809.78000000,16856.85000000,6190.06475000
2022-12-22 09:00:00,16857.61000000,16860.77000000,16815.22000000,16818.02000000,4863.20735000
2022-12-22 10:00:00,16818.02000000,16853.97000000,16812.15000000,16853.47000000,4122.22415000
2022-12-22 11:00:00,16853.86000000,16858.19000000,16832.47000000,16852.80000000,4194.41707000
2022-12-22 12:00:00,16852.44000000,16859.54000000,16832.24000000,16836.95000000,3894.19300000
2022-12-22 13:00:00,16836.95000000,16840.83000000,16815.07000000,16823.38000000,4368.49490000
2022-12-22 14:00:00,16823.43000000,16827.27000000,16793.50000000,16808.09000000,6408.91435000
2022-12-22 15:00:00,16808.09000000,16831.45000000,16783.43000000,16826.87000000,5272.59743000
2022-12-22 16:00:00,16826.23000000,16857.00000000,16801.30000000,16837.02000000,6969.93077000
2022-12-22 17:00:00,16837.01000000,16868.52000000,16823.43000000,16847.66000000,7225.40579000
2022-12-22 18:00:00,16847.66000000,16860.87000000,16819.00000000,16823.07000000,4959.34803000
2022-12-22 19:00:00,16823.07000000,16846.08000000,16812.00000000,16834.80000000,4988.41766000
2022-12-22 20:00:00,16834.20000000,16845.45000000,16812.16000000,16815.24000000,5323.34969000
2022-12-22 21:00:00,16815.66000000,16822.99000000,16761.28000000,16780.04000000,9873.53848000
2022-12-22 22:00:00,16780.48000000,16792.13000000,16629.26000000,16675.03000000,16265.52152000
2022-12-22 23:00:00,16674.53000000,16714.23000000,16610.92000000,16636.54000000,12809.81664000
2022-12-23 00:00:00,16636.54000000,16669.50000000,16620.07000000,16662.08000000,7824.33541000
2022-12-23 01:00:00,16661.67000000,16665.70000000,16566.00000000,16591.96000000,11938.09706000
2022-12-23 02:00:00,16592.79000000,16624.69000000,16559.85000000,16616.01000000,7966.33010000
2022-12-23 03:00:00,16616.49000000,16664.65000000,16607.72000000,16662.13000000,6423.91333000
2022-12-23 04:00:00,16662.72000000,16852.79000000,16647.01000000,16781.42000000,17743.46756000
2022-12-23 05:00:00,16780.24000000,16826.13000000,16771.09000000,16796.47000000,6072.19123000
2022-12-23 06:00:00,16796.47000000,16847.49000000,16781.95000000,16798.41000000,4833.73953000
2022-12-23 07:00:00,16797.86000000,16829.85000000,16797.63000000,16821.43000000,5512.75655000
2022-12-23 08:00:00,16821.90000000,16832.76000000,16770.00000000,16781.50000000,6076.53214000
2022-12-23 09:00:00,16781.50000000,16807.87000000,16771.97000000,16799.20000000,4437.81685000
2022-12-23 10:00:00,16799.20000000,16869.00000000,16778.90000000,16848.03000000,6559.04099000
2022-12-23 11:00:00,16848.03000000,16893.90000000,16822.92000000,16828.23000000,7317.79258000
2022-12-23 12:00:00,16828.54000000,16841.59000000,16808.54000000,16837.13000000,4731.71043000
2022-12-23 13:00:00,16837.72000000,16847.82000000,16817.73000000,16821.85000000,4367.31524000
2022-12-23 14:00:00,16822.26000000,16849.35000000,16805.53000000,16840.74000000,5298.58986000
2022-12-23 15:00:00,16840.74000000,16856.54000000,16833.86000000,16848.01000000,4808.91063000
2022-12-23 16:00:00,16848.45000000,16860.06000000,16810.23000000,16835.61000000,6233.58822000
2022-12-23 17:00:00,16835.25000000,16846.66000000,16817.44000000,16837.45000000,4784.04925000
2022-12-23 18:00:00,16837.45000000,16890.89000000,16832.41000000,16856.40000000,6894.76577000
2022-12-23 19:00:00,16856.40000000,16861.70000000,16842.06000000,16844.02000000,4485.53955000
2022-12-23 20:00:00,16844.02000000,16877.06000000,16840.00000000,16872.39000000,4719.78392000
2022-12-23 21:00:00,16872.39000000,16955.14000000,16731.13000000,16841.76000000,21135.09664000
2022-12-23 22:00:00,16842.48000000,16855.31000000,16762.05000000,16789.75000000,13322.75295000
2022-12-23 23:00:00,16790.48000000,16891.81000000,16781.00000000,16832.16000000,12365.98176000
2022-12-24 00:00:00,16832.15000000,16847.52000000,16816.00000000,16827.49000000,6378.91032000
2022-12-24 01:00:00,16827.14000000,16855.55000000,16823.68000000,16841.85000000,5482.97406000
2022-12-24 02:00:00,16842.05000000,16856.84000000,16821.00000000,16836.49000000,5375.73662000
2022-12-24 03:00:00,16836.26000000,16860.07000000,16830.01000000,16844.79000000,4822.63062000
2022-12-24 04:00:00,16844.79000000,16851.57000000,16786.72000000,16812.25000000,7259.92506000
2022-12-24 05:00:00,16812.26000000,16825.00000000,16788.28000000,16812.40000000,5032.83960000
2022-12-24 06:00:00,16812.40000000,16812.40000000,16765.67000000,16792.92000000,5242.87930000
2022-12-24 07:00:00,16792.92000000,16799.27000000,16772.44000000,16778.50000000,4476.84711000
2022-12-24 08:00:00,16778.52000000,16816.62000000,16776.62000000,16805.92000000,3572.43796000
2022-12-24 09:00:00,16806.24000000,16827.00000000,16798.03000000,16814.05000000,4394.43182000
2022-12-24 10:00:00,16813.67000000,16831.00000000,16801.29000000,16828.14000000,5381.91021000
2022-12-24 11:00:00,16827.79000000,16844.08000000,16823.30000000,16840.65000000,3552.98794000
2022-12-24 12:00:00,16840.80000000,16846.80000000,16822.26000000,16828.35000000,3753.96034000
