timestamp,price,signal,shares,cash,equity,position,trade_type,trade_pnl
12572,36613.92,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12573,36400.01,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12574,36405.46,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12575,36408.09,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12576,36371.81,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12577,36369.45,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12578,36334.0,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12579,36252.0,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12580,36417.16,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12581,36448.01,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12582,36397.45,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12583,36472.46,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12584,36402.8,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12585,36449.3,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12586,36430.21,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12587,36507.03,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12588,36664.16,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12589,36674.0,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12590,36620.0,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12591,36707.19,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12592,36679.1,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12593,36598.0,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12594,36542.01,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12595,36506.0,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12596,36568.1,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12597,36464.69,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12598,36485.44,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12599,36453.99,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12600,36521.11,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12601,36534.93,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12602,36510.96,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12603,36601.09,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12604,36611.5,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12605,36615.99,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12606,36627.88,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12607,36530.53,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12608,36453.62,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12609,36492.63,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12610,36487.04,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12611,36457.99,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12612,36568.27,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12613,36557.98,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12614,36603.04,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12615,36835.99,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12616,36948.97,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12617,36916.8,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12618,36984.46,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12619,36980.29,0,0.0,1612.7244202445,1612.7244202445,CASH,HOLD,0.0
12620,37359.86,1,0.043167303631343905,0.0,1612.7244202445,LONG,BUY,0.0
12621,37299.34,1,0.043167303631343905,0.0,1610.1119350287308,LONG,HOLD,0.0
12622,37291.45,1,0.043167303631343905,0.0,1609.7713450030794,LONG,HOLD,0.0
12623,37303.92,1,0.043167303631343905,0.0,1610.3096412793625,LONG,HOLD,0.0
12624,37114.34,0,0.0,1602.1259838569322,1602.1259838569322,CASH,SELL,-10.598436387567745
12625,37207.26,0,0.0,1602.1259838569322,1602.1259838569322,CASH,HOLD,0.0
12626,37132.88,0,0.0,1602.1259838569322,1602.1259838569322,CASH,HOLD,0.0
12627,37182.62,0,0.0,1602.1259838569322,1602.1259838569322,CASH,HOLD,0.0
12628,37244.47,1,0.04301647959702292,-2.2737367544323206e-13,1602.1259838569322,LONG,BUY,0.0
12629,37123.95,0,0.0,1596.9416377358987,1596.9416377358987,CASH,SELL,-5.1843461210335136
12630,37190.15,0,0.0,1596.9416377358987,1596.9416377358987,CASH,HOLD,0.0
12631,37290.0,0,0.0,1596.9416377358987,1596.9416377358987,CASH,HOLD,0.0
12632,37147.5,0,0.0,1596.9416377358987,1596.9416377358987,CASH,HOLD,0.0
12633,37143.1,0,0.0,1596.9416377358987,1596.9416377358987,CASH,HOLD,0.0
12634,37093.3,0,0.0,1596.9416377358987,1596.9416377358987,CASH,HOLD,0.0
12635,37411.11,1,0.04268629393075743,0.0,1596.9416377358987,LONG,BUY,0.0
12636,37461.61,1,0.04268629393075743,0.0,1599.0972955794018,LONG,HOLD,0.0
12637,37234.83,0,0.0,1589.4168978417847,1589.4168978417847,CASH,SELL,-7.524739894113964
12638,37576.66,1,0.042297982253925295,0.0,1589.4168978417847,LONG,BUY,0.0
12639,37527.26,1,0.042297982253925295,0.0,1587.3273775184407,LONG,HOLD,0.0
12640,37569.23,1,0.042297982253925295,0.0,1589.102623833638,LONG,HOLD,0.0
12641,37548.69,0,0.0,1588.2338232781424,1588.2338232781424,CASH,SELL,-1.1830745636423217
12642,37415.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12643,37425.78,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12644,37448.78,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12645,37394.17,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12646,37600.61,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12647,37452.34,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12648,37464.86,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12649,37389.98,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12650,37355.89,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12651,37369.98,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12652,37279.91,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12653,37407.62,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12654,37314.01,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12655,37345.62,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12656,37174.97,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12657,37184.0,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12658,37011.88,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12659,36635.97,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12660,36975.04,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12661,37194.8,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12662,36901.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12663,36883.25,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12664,36980.0,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12665,36935.9,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12666,36833.92,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12667,36377.58,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12668,35741.65,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12669,36108.17,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12670,36093.02,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12671,36294.13,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12672,36380.0,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12673,36418.07,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12674,36358.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12675,36514.5,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12676,36439.81,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12677,36560.22,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12678,36690.98,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12679,36664.46,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12680,36463.93,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12681,36557.54,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12682,36595.57,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12683,36397.39,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12684,36481.14,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12685,36469.87,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12686,36586.75,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12687,37197.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12688,37289.98,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12689,37615.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12690,37607.08,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12691,37445.9,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12692,37408.34,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12693,37302.22,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12694,37408.01,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12695,37335.98,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12696,37299.69,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12697,37340.07,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12698,37323.11,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12699,37272.68,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12700,37369.21,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12701,37500.0,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12702,37637.83,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12703,37461.36,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12704,37370.0,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12705,37303.87,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12706,37238.0,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12707,37204.11,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12708,36951.34,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12709,37084.0,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12710,37169.78,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12711,37255.71,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12712,37281.42,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12713,37278.95,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12714,37245.87,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12715,37304.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12716,37294.28,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12717,37294.47,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12718,37395.97,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12719,37383.51,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12720,37315.65,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12721,37348.0,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12722,37425.64,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12723,37379.17,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12724,37522.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12725,37437.9,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12726,37622.41,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12727,37597.37,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12728,37741.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12729,37713.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12730,37771.99,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12731,37791.72,0,0.0,1588.2338232781424,1588.2338232781424,CASH,HOLD,0.0
12732,38221.11,1,0.041553838265768375,0.0,1588.2338232781424,LONG,BUY,0.0
12733,37725.99,0,0.0,1567.659686875995,1567.659686875995,CASH,SELL,-20.57413640214736
12734,37850.0,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12735,37722.53,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12736,37766.11,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12737,37827.57,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12738,37824.34,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12739,37682.17,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12740,37713.57,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12741,37717.99,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12742,37787.92,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12743,37821.58,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12744,37798.0,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12745,37777.94,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12746,37812.77,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12747,37793.61,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12748,37802.4,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12749,37761.1,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12750,37734.04,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12751,37685.4,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12752,37652.51,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12753,37721.7,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12754,37720.21,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12755,37677.22,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12756,37704.38,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12757,37739.01,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12758,37765.37,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12759,37815.63,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12760,37819.43,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12761,37788.99,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12762,37793.37,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12763,37725.01,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12764,37780.67,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12765,37742.1,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12766,37680.53,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12767,37744.0,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12768,37730.38,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12769,37759.7,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12770,37773.21,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12771,37786.23,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12772,37789.78,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12773,37755.48,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12774,37759.58,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12775,37697.31,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12776,37679.31,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12777,37627.52,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12778,37514.9,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12779,37341.1,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12780,37437.11,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12781,37226.52,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12782,37275.22,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12783,37240.99,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12784,37380.07,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12785,37588.57,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12786,37616.45,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12787,37653.25,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12788,37447.43,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12789,37486.4,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12790,37489.09,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12791,37314.94,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12792,37309.25,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12793,37371.53,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12794,37306.32,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12795,37272.06,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12796,37283.19,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12797,37338.14,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12798,37371.09,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12799,37105.57,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12800,37035.95,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12801,36971.61,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12802,36949.99,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12803,36807.99,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12804,36751.02,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12805,37077.8,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12806,36923.62,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12807,36967.16,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12808,36877.0,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12809,36800.02,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12810,37030.87,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12811,37083.23,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12812,37242.7,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12813,37258.13,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12814,37198.09,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12815,37179.11,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12816,37129.56,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12817,36988.0,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12818,36913.76,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12819,37105.53,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12820,37105.11,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12821,36940.54,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12822,37083.16,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12823,37108.33,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12824,37251.42,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12825,37205.21,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12826,37412.29,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12827,37367.36,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12828,37513.19,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12829,37877.57,0,0.0,1567.659686875995,1567.659686875995,CASH,HOLD,0.0
12830,38210.75,1,0.0410266662359675,0.0,1567.659686875995,LONG,BUY,0.0
12831,37971.64,0,0.0,1557.8498007123128,1557.8498007123128,CASH,SELL,-9.809886163682222
12832,38114.26,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12833,38198.4,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12834,37943.62,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12835,37861.1,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12836,37818.87,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12837,37915.0,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12838,37934.1,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12839,37931.59,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12840,37940.49,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12841,37931.86,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12842,38035.73,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12843,38174.41,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12844,38096.69,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12845,38338.0,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12846,38281.0,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12847,37973.38,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12848,38104.65,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12849,38161.09,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12850,38113.09,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12851,37823.81,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12852,37830.75,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12853,37762.36,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12854,37777.01,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12855,37862.0,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12856,37874.2,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12857,37675.0,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12858,37739.0,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12859,37790.65,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12860,37854.64,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12861,37778.94,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12862,37703.42,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12863,37876.05,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12864,38051.84,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12865,37975.94,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12866,37885.63,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12867,37864.0,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12868,37792.98,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12869,37668.87,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12870,37713.54,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12871,37680.01,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12872,37885.15,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12873,37879.99,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12874,37725.85,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12875,37655.09,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12876,37619.84,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12877,37661.89,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12878,37740.86,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12879,37739.36,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12880,37749.34,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12881,37730.94,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12882,37739.1,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12883,37694.06,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12884,37723.96,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12885,37682.38,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12886,37946.02,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
12887,37990.8,0,0.0,1557.8498007123128,1557.8498007123128,CASH,HOLD,0.0
